date,platform,internal_sku,city,units,revenue
2026-07-10,blinkit,792937,chennai,2,190
2026-07-10,blinkit,18503,chennai,1,99
2026-07-10,blinkit,792937,bangalore,1,95
2026-07-10,blinkit,57850,patna,1,109
2026-07-10,blinkit,792937,chennai,2,190
2026-07-10,blinkit,18506,mumbai,1,499
2026-07-10,blinkit,78553,bangalore,1,99
2026-07-10,blinkit,18503,kochi,1,99
2026-07-10,blinkit,792937,vellore,1,95
2026-07-10,blinkit,18503,mumbai,1,99
2026-07-10,blinkit,18504,chennai,1,319
2026-07-10,blinkit,792937,nagpur,1,95
2026-07-10,blinkit,292876,moradabad,1,125
2026-07-10,blinkit,63565,kolkata,1,189
2026-07-10,blinkit,792937,bangalore,1,95
2026-07-10,blinkit,63565,mumbai,1,189
2026-07-10,blinkit,68254,bangalore,1,149
2026-07-10,blinkit,18503,bhubaneswar,1,99
2026-07-10,blinkit,18506,bangalore,1,499
2026-07-10,blinkit,18504,nellore,1,319
2026-07-10,blinkit,792937,bangalore,2,190
2026-07-10,blinkit,792937,bangalore,2,190
2026-07-16,blinkit,68254,mumbai,1,149
2026-07-16,blinkit,63565,kolkata,1,189
2026-07-16,blinkit,792937,bhubaneswar,1,95
2026-07-16,blinkit,78553,central goa,1,99
2026-07-16,blinkit,18504,chennai,2,638
2026-07-16,blinkit,18506,delhi,1,499
2026-07-16,blinkit,68254,jabalpur,1,149
2026-07-16,blinkit,18503,kolkata,3,297
2026-07-16,blinkit,68254,hyderabad,2,298
2026-07-16,blinkit,68254,thiruvananthapuram,1,149
2026-07-16,blinkit,197453,bangalore,1,169
2026-07-16,blinkit,18503,kolkata,2,198
2026-07-16,blinkit,68254,mumbai,1,149
2026-07-16,blinkit,18503,bangalore,1,99
2026-07-16,blinkit,63565,mumbai,2,378
2026-07-16,blinkit,68254,bangalore,1,149
2026-07-16,blinkit,63565,bangalore,1,189
2026-07-16,blinkit,68254,mumbai,1,149
2026-07-16,blinkit,792937,delhi,2,190
2026-07-16,blinkit,792937,bhubaneswar,1,95
2026-07-16,blinkit,197453,kolkata,2,338
2026-07-16,blinkit,792937,mumbai,1,95
2026-07-16,blinkit,792937,bangalore,3,285
2026-07-16,blinkit,78553,chennai,1,99
2026-07-16,blinkit,18503,hyderabad,1,99
2026-07-16,blinkit,78553,bangalore,1,99
2026-07-16,blinkit,18503,bangalore,1,99
2026-07-16,blinkit,18503,hyderabad,3,297
2026-07-16,blinkit,792937,bangalore,3,285
2026-07-16,blinkit,18504,mumbai,1,319
2026-07-16,blinkit,78553,bangalore,1,99
2026-07-16,blinkit,792937,bangalore,2,190
2026-07-16,blinkit,18506,eluru,1,499
2026-07-16,blinkit,18503,kolkata,1,99
2026-07-16,blinkit,18504,bangalore,2,638
2026-07-16,blinkit,63565,belgaum,6,1134
2026-07-16,blinkit,78553,chennai,1,99
2026-07-16,blinkit,18506,mumbai,2,998
2026-07-16,blinkit,792937,bangalore,2,190
2026-07-16,blinkit,18504,bangalore,1,319
2026-07-16,blinkit,78553,ahmedabad,1,99
2026-07-16,blinkit,68254,central goa,1,149
2026-07-16,blinkit,63565,bangalore,1,189
2026-07-16,blinkit,792937,mysore,2,190
2026-07-16,blinkit,63565,bangalore,1,189
2026-07-16,blinkit,18506,delhi,1,499
2026-07-16,blinkit,792937,mumbai,2,190
2026-07-16,blinkit,63565,central goa,1,189
2026-07-16,blinkit,63565,chennai,1,189
2026-07-16,blinkit,18503,kolkata,2,198
2026-07-16,blinkit,792937,bangalore,1,95
2026-07-16,blinkit,18504,bangalore,2,638
2026-07-16,blinkit,18504,bangalore,1,319
2026-07-16,blinkit,63565,bangalore,2,378
2026-07-16,blinkit,63565,bangalore,1,189
2026-07-16,blinkit,18504,thrissur,1,319
2026-07-16,blinkit,63565,chennai,1,189
2026-07-16,blinkit,197453,chennai,1,169
2026-07-16,blinkit,68254,pune,1,149
2026-07-16,blinkit,18504,chennai,2,638
2026-07-22,blinkit,18503,bangalore,1,99
2026-07-22,blinkit,78553,bangalore,1,99
2026-07-22,blinkit,63565,delhi,3,567
2026-07-22,blinkit,18503,hyderabad,1,99
2026-07-22,blinkit,18504,chennai,1,319
2026-07-22,blinkit,78553,chennai,1,99
2026-07-22,blinkit,63565,bangalore,1,189
2026-07-22,blinkit,792937,bangalore,1,95
2026-07-22,blinkit,18504,chennai,1,319
2026-07-22,blinkit,78553,amravati,1,99
2026-07-22,blinkit,792937,hyderabad,1,95
2026-07-22,blinkit,792937,hyderabad,2,190
2026-07-22,blinkit,18504,kolkata,1,319
2026-07-22,blinkit,78553,chennai,1,99
2026-07-22,blinkit,18504,chennai,1,319
2026-07-22,blinkit,78553,warangal,1,99
2026-07-22,blinkit,78553,central goa,1,99
2026-07-22,blinkit,18503,nellore,1,99
2026-07-22,blinkit,68254,mumbai,1,149
2026-07-22,blinkit,792937,bangalore,1,95
2026-07-22,blinkit,78553,vijayawada,1,99
2026-07-11,blinkit,78553,mumbai,1,99
2026-07-11,blinkit,63565,bangalore,1,189
2026-07-11,blinkit,18504,kozhikode,2,638
2026-07-11,blinkit,197453,bangalore,1,169
2026-07-11,blinkit,18503,bangalore,1,99
2026-07-11,blinkit,18503,hyderabad,1,99
2026-07-11,blinkit,68254,gurgaon,1,149
2026-07-11,blinkit,63565,mumbai,1,189
2026-07-11,blinkit,63565,mumbai,1,189
2026-07-11,blinkit,792937,bangalore,2,190
2026-07-11,blinkit,78553,bangalore,2,198
2026-07-11,blinkit,792937,bangalore,2,190
2026-07-11,blinkit,68254,bangalore,1,149
2026-07-11,blinkit,68254,bhimavaram,1,149
2026-07-11,blinkit,18504,mangaluru,1,319
2026-07-11,blinkit,792937,bangalore,2,190
2026-07-11,blinkit,18504,mumbai,1,319
2026-07-11,blinkit,63565,mumbai,1,189
2026-07-11,blinkit,792937,aligarh,1,95
2026-07-11,blinkit,57850,jabalpur,1,109
2026-07-11,blinkit,18506,bangalore,1,499
2026-07-11,blinkit,18503,pune,2,198
2026-07-11,blinkit,78553,noida 1,1,99
2026-07-11,blinkit,63565,hyderabad,3,567
2026-07-12,blinkit,63565,pune,1,189
2026-07-12,blinkit,18504,coimbatore,1,319
2026-07-12,blinkit,18503,hyderabad,2,198
2026-07-12,blinkit,18506,mumbai,1,499
2026-07-12,blinkit,63565,chennai,1,189
2026-07-12,blinkit,18503,chennai,1,99
2026-07-12,blinkit,18503,kolkata,1,99
2026-07-12,blinkit,68254,chennai,3,447
2026-07-12,blinkit,68254,chennai,1,149
2026-07-12,blinkit,63565,bangalore,2,378
2026-07-24,blinkit,18503,chennai,3,297
2026-07-24,blinkit,792937,chandigarh,1,95
2026-07-25,blinkit,68254,khammam,1,149
2026-07-26,blinkit,63565,mumbai,1,189
2026-07-26,blinkit,18503,mysore,1,99
2026-07-26,blinkit,78553,pune,2,198
2026-07-25,blinkit,68254,dehradun,1,149
2026-07-26,blinkit,78553,dehradun,1,99
2026-07-26,blinkit,18503,delhi,1,99
2026-07-24,blinkit,68254,mumbai,1,149
2026-07-25,blinkit,18506,hyderabad,2,998
2026-07-25,blinkit,63565,mumbai,1,189
2026-07-24,blinkit,792937,bangalore,1,95
2026-07-25,blinkit,78553,chennai,1,99
2026-07-26,blinkit,792937,bangalore,1,95
2026-07-24,blinkit,68254,bangalore,1,149
2026-07-24,blinkit,792937,bangalore,2,190
2026-07-24,blinkit,792937,bangalore,1,95
2026-07-24,blinkit,792937,mumbai,1,95
2026-07-25,blinkit,197453,pune,1,169
2026-07-24,blinkit,792937,bangalore,2,190
2026-07-24,blinkit,792937,mumbai,1,95
2026-07-26,blinkit,18506,bangalore,1,499
2026-07-24,blinkit,197453,pune,2,338
2026-07-26,blinkit,18503,pune,1,99
2026-07-24,blinkit,68254,chennai,1,149
2026-07-24,blinkit,18503,bangalore,1,99
2026-07-24,blinkit,78553,bangalore,1,99
2026-07-24,blinkit,18504,guntur,1,319
2026-07-25,blinkit,78553,pune,1,99
2026-07-24,blinkit,18503,bangalore,1,99
2026-07-26,blinkit,792937,bangalore,1,95
2026-07-25,blinkit,78553,vizag,1,99
2026-07-24,blinkit,68254,delhi,1,149
2026-07-24,blinkit,18506,bangalore,1,499
2026-07-24,blinkit,18503,bangalore,1,99
2026-07-26,blinkit,78553,mumbai,2,198
2026-07-25,blinkit,18503,hyderabad,2,198
2026-07-26,blinkit,18504,mumbai,2,638
2026-07-24,blinkit,792937,chennai,3,285
2026-07-26,blinkit,78553,vizag,1,99
2026-07-25,blinkit,78553,bangalore,1,99
2026-07-24,blinkit,18504,mumbai,1,319
2026-07-24,blinkit,18506,hyderabad,1,499
2026-07-24,blinkit,792937,mumbai,1,95
2026-07-25,blinkit,18506,kochi,1,499
2026-07-25,blinkit,78553,chandigarh,1,99
2026-07-25,blinkit,792937,bangalore,1,95
2026-07-25,blinkit,68254,mumbai,1,149
2026-07-24,blinkit,18506,mumbai,2,998
2026-07-24,blinkit,18504,bangalore,1,319
2026-07-26,blinkit,68254,bangalore,1,149
2026-07-25,blinkit,792937,hyderabad,1,95
2026-07-24,blinkit,792937,bhubaneswar,1,95
2026-07-24,blinkit,792937,mumbai,1,95
2026-07-24,blinkit,18503,bangalore,1,99
2026-07-25,blinkit,18503,bangalore,1,99
2026-07-24,blinkit,78553,bangalore,1,99
2026-07-24,blinkit,78553,tirupati,1,99
2026-07-25,blinkit,18503,mathura,1,99
2026-07-25,blinkit,792937,mumbai,1,95
2026-07-24,blinkit,78553,pune,1,99
2026-07-26,blinkit,78553,bangalore,1,99
2026-07-26,blinkit,68254,chennai,1,149
2026-07-25,blinkit,18504,kolkata,1,319
2026-07-25,blinkit,78553,vizag,1,99
2026-07-26,blinkit,63565,mumbai,3,567
2026-07-24,blinkit,68254,mumbai,1,149
2026-07-26,blinkit,18503,mumbai,2,198
2026-07-26,blinkit,63565,bangalore,1,189
2026-07-26,blinkit,18503,delhi,2,198
2026-07-26,blinkit,18503,bangalore,1,99
2026-07-25,blinkit,68254,bangalore,1,149
2026-07-25,blinkit,18506,pune,1,499
2026-07-24,blinkit,68254,bangalore,1,149
2026-07-25,blinkit,792937,chennai,2,190
2026-07-24,blinkit,18504,bangalore,1,319
2026-07-25,blinkit,68254,bangalore,1,149
2026-07-26,blinkit,78553,chennai,1,99
2026-07-25,blinkit,18506,hyderabad,1,499
2026-07-26,blinkit,63565,mumbai,1,189
2026-07-26,blinkit,792937,noida 1,1,95
2026-07-24,blinkit,792937,pune,1,95
2026-07-24,blinkit,78553,bangalore,2,198
2026-07-26,blinkit,68254,bangalore,1,149
2026-07-26,blinkit,18503,bhubaneswar,1,99
2026-07-24,blinkit,18503,patna,1,99
2026-07-24,blinkit,197453,bangalore,1,169
2026-07-24,blinkit,18504,mumbai,2,638
2026-07-24,blinkit,792937,bhubaneswar,1,95
2026-07-25,blinkit,792937,mumbai,1,95
2026-07-24,blinkit,792937,hyderabad,1,95
2026-07-26,blinkit,18503,patna,1,99
2026-07-26,blinkit,18506,mumbai,1,499
2026-07-25,blinkit,68254,chennai,1,149
2026-07-24,blinkit,78553,bangalore,1,99
2026-07-24,blinkit,18504,hyderabad,1,319
2026-07-25,blinkit,18504,vijayawada,1,319
2026-07-24,blinkit,18503,pune,1,99
2026-07-25,blinkit,18504,chennai,1,319
2026-07-25,blinkit,78553,chennai,1,99
2026-07-24,blinkit,63565,gurgaon,1,189
2026-07-24,blinkit,18503,chennai,1,99
2026-07-25,blinkit,197453,hyderabad,2,338
2026-07-26,blinkit,18503,bangalore,2,198
2026-07-26,blinkit,78553,bangalore,1,99
2026-07-24,blinkit,792937,vellore,2,190
2026-07-24,blinkit,63565,bangalore,2,378
2026-07-26,blinkit,63565,bangalore,1,189
2026-07-24,blinkit,18504,hyderabad,1,319
2026-07-26,blinkit,78553,bangalore,1,99
2026-07-25,blinkit,63565,mumbai,1,189
2026-07-24,blinkit,78553,bangalore,1,99
2026-07-26,blinkit,78553,guntur,1,99
2026-07-26,blinkit,18503,thiruvalla,1,99
2026-07-26,blinkit,18504,chennai,1,319
2026-07-24,blinkit,63565,mumbai,2,378
2026-07-26,blinkit,792937,chennai,1,95
2026-07-24,blinkit,792937,belgaum,1,95
2026-07-26,blinkit,18506,kolkata,1,499
2026-07-26,blinkit,78553,bangalore,1,99
2026-07-25,blinkit,18504,mumbai,1,319
2026-07-25,blinkit,78553,mumbai,1,99
2026-07-26,blinkit,63565,pune,1,189
2026-07-24,blinkit,78553,mumbai,1,99
2026-07-26,blinkit,18503,hyderabad,1,99
2026-07-24,blinkit,68254,hyderabad,1,149
2026-07-24,blinkit,18503,kolkata,1,99
2026-07-26,blinkit,57850,bangalore,1,109
2026-07-25,blinkit,63565,pune,1,189
2026-07-26,blinkit,63565,mumbai,3,567
2026-07-24,blinkit,18503,chennai,2,198
2026-07-26,blinkit,18504,chennai,2,638
2026-07-25,blinkit,63565,bangalore,1,189
2026-07-24,blinkit,792937,bangalore,1,95
2026-07-25,blinkit,197453,bangalore,1,169
2026-07-26,blinkit,792937,mumbai,1,95
2026-07-24,blinkit,18503,pondicherry,1,99
2026-07-26,blinkit,78553,bangalore,1,99
2026-07-26,blinkit,63565,chennai,1,189
2026-07-25,blinkit,68254,hyderabad,1,149
2026-07-24,blinkit,792937,gurgaon,1,95
2026-07-24,blinkit,18503,noida 1,1,99
2026-07-25,blinkit,63565,chennai,1,189
2026-07-25,blinkit,18506,mumbai,1,499
2026-07-24,blinkit,18506,mumbai,1,499
2026-07-25,blinkit,18506,bangalore,1,499
2026-07-24,blinkit,18504,pune,1,319
2026-07-24,blinkit,68254,hyderabad,1,149
2026-07-25,blinkit,18504,chennai,1,319
2026-07-26,blinkit,18503,chennai,1,99
2026-07-26,blinkit,18506,delhi,1,499
2026-07-24,blinkit,78553,mumbai,2,198
2026-07-24,blinkit,18503,hyderabad,3,297
2026-07-26,blinkit,63565,dehradun,1,189
2026-07-24,blinkit,18503,bhubaneswar,1,99
2026-07-25,blinkit,78553,chennai,1,99
2026-07-25,blinkit,792937,bangalore,1,95
2026-07-25,blinkit,18504,vizag,1,319
2026-07-26,blinkit,63565,bangalore,1,189
2026-07-25,blinkit,63565,kolkata,1,189
2026-07-24,blinkit,78553,pune,1,99
2026-07-26,blinkit,18506,bangalore,1,499
2026-07-24,blinkit,792937,bangalore,1,95
2026-07-24,blinkit,792937,mumbai,1,95
2026-07-24,blinkit,18504,bangalore,1,319
2026-07-24,blinkit,18504,hyderabad,1,319
2026-07-24,blinkit,18504,bangalore,2,638
2026-07-26,blinkit,78553,manipal,1,99
2026-07-24,blinkit,63565,kolkata,1,189
2026-07-24,blinkit,68254,hyderabad,1,149
2026-07-26,blinkit,68254,pune,1,149
2026-07-25,blinkit,63565,pune,1,189
2026-07-25,blinkit,18503,kolkata,1,99
2026-07-24,blinkit,792937,gurgaon,1,95
2026-07-26,blinkit,63565,bangalore,1,189
2026-07-26,blinkit,792937,bangalore,1,95
2026-07-25,blinkit,18503,hyderabad,2,198
2026-07-24,blinkit,18504,coimbatore,1,319
2026-07-25,blinkit,18504,chennai,1,319
2026-07-26,blinkit,18503,chennai,2,198
2026-07-25,blinkit,68254,mumbai,1,149
2026-07-24,blinkit,63565,delhi,1,189
2026-07-24,blinkit,63565,hyderabad,1,189
2026-07-26,blinkit,18504,tirupur,1,319
2026-07-26,blinkit,18503,mumbai,1,99
2026-07-25,blinkit,78553,mumbai,1,99
2026-07-25,blinkit,78553,mumbai,2,198
2026-07-25,blinkit,68254,bangalore,2,298
2026-07-26,blinkit,18503,mumbai,3,297
2026-07-24,blinkit,18503,pune,1,99
2026-07-25,blinkit,18506,chennai,1,499
2026-07-24,blinkit,18503,bangalore,1,99
2026-07-24,blinkit,18503,bangalore,2,198
2026-07-24,blinkit,18504,chennai,1,319
2026-07-26,blinkit,63565,mangaluru,1,189
2026-07-26,blinkit,18503,bangalore,1,99
2026-07-24,blinkit,792937,bangalore,1,95
2026-07-24,blinkit,197453,faridabad,1,169
2026-07-25,blinkit,63565,bangalore,1,189
2026-07-24,blinkit,78553,bangalore,1,99
2026-07-25,blinkit,63565,bangalore,1,189
2026-07-25,blinkit,197453,hyderabad,2,338
2026-07-26,blinkit,18506,mumbai,1,499
2026-07-25,blinkit,197453,bangalore,1,169
2026-07-26,blinkit,792937,noida 1,1,95
2026-07-25,blinkit,78553,chandigarh,1,99
2026-07-26,blinkit,792937,noida,1,95
2026-07-25,blinkit,792937,chennai,1,95
2026-07-25,blinkit,18503,hyderabad,1,99
2026-07-25,blinkit,57850,jaipur,1,109
2026-07-25,blinkit,78553,bangalore,1,99
2026-07-26,blinkit,68254,bangalore,1,149
2026-07-26,blinkit,78553,hyderabad,3,297
2026-07-26,blinkit,68254,hyderabad,1,149
2026-07-26,blinkit,792937,chennai,2,190
2026-07-24,blinkit,18503,hyderabad,2,198
2026-07-24,blinkit,78553,chennai,2,198
2026-07-24,blinkit,792937,bangalore,3,285
2026-07-26,blinkit,792937,bangalore,2,190
2026-07-25,blinkit,792937,aligarh,3,285
2026-07-26,blinkit,18504,hyderabad,2,638
2026-07-25,blinkit,68254,bangalore,2,298
2026-07-25,blinkit,792937,bangalore,1,95
2026-07-25,blinkit,78553,mumbai,1,99
2026-07-25,blinkit,792937,mumbai,1,95
2026-07-25,blinkit,18503,noida 1,1,99
2026-07-25,blinkit,18504,thrissur,1,319
2026-07-24,blinkit,78553,bangalore,1,99
2026-07-26,blinkit,18504,mumbai,1,319
2026-07-25,blinkit,792937,chennai,1,95
2026-07-24,blinkit,18504,mumbai,1,319
2026-07-24,blinkit,63565,hyderabad,1,189
2026-07-25,blinkit,78553,mumbai,1,99
2026-07-25,blinkit,18503,bangalore,1,99
2026-07-24,blinkit,197453,pune,1,169
2026-07-25,blinkit,18504,vizag,1,319
2026-07-26,blinkit,792937,bangalore,1,95
2026-07-25,blinkit,18506,bangalore,1,499
2026-07-24,blinkit,68254,bangalore,1,149
2026-07-25,blinkit,792937,hyderabad,1,95
2026-07-24,blinkit,792937,noida,1,95
2026-07-25,blinkit,792937,bangalore,1,95
2026-07-26,blinkit,68254,bangalore,1,149
2026-07-24,blinkit,78553,bangalore,1,99
2026-07-26,blinkit,18503,manipal,1,99
2026-07-26,blinkit,63565,chennai,1,189
2026-07-24,blinkit,63565,central goa,1,189
2026-07-25,blinkit,18503,kolkata,2,198
2026-07-26,blinkit,78553,bangalore,1,99
2026-07-26,blinkit,63565,bangalore,4,756
2026-07-25,blinkit,18504,chennai,2,638
2026-07-26,blinkit,68254,bangalore,1,149
2026-07-25,blinkit,78553,mumbai,1,99
2026-07-26,blinkit,18503,mumbai,1,99
2026-07-26,blinkit,78553,chennai,1,99
2026-07-24,blinkit,792937,mumbai,1,95
2026-07-25,blinkit,18503,mumbai,1,99
2026-07-24,blinkit,792937,bangalore,1,95
2026-07-24,blinkit,792937,delhi,1,95
2026-07-26,blinkit,63565,delhi,1,189
2026-07-26,blinkit,63565,mumbai,1,189
2026-07-24,blinkit,18503,mumbai,1,99
2026-07-24,blinkit,63565,faridabad,1,189
2026-07-24,blinkit,63565,chennai,1,189
2026-07-26,blinkit,78553,bangalore,1,99
2026-07-25,blinkit,792937,bangalore,1,95
2026-07-24,blinkit,68254,hyderabad,1,149
2026-07-26,blinkit,18503,gurgaon,1,99
2026-07-26,blinkit,78553,pune,1,99
2026-07-26,blinkit,792937,mangaluru,2,190
2026-07-24,blinkit,78553,noida,1,99
2026-07-25,blinkit,63565,bangalore,1,189
2026-07-26,blinkit,68254,chennai,1,149
2026-07-25,blinkit,63565,bangalore,1,189
2026-07-25,blinkit,792937,chennai,1,95
2026-07-25,blinkit,18503,hyderabad,1,99
2026-07-25,blinkit,18504,vijayawada,5,1595
2026-07-25,blinkit,18504,hyderabad,1,319
2026-07-26,blinkit,68254,bangalore,2,298
2026-07-26,blinkit,18503,chennai,1,99
2026-07-24,blinkit,78553,vizag,1,99
2026-07-25,blinkit,63565,pune,1,189
2026-07-25,blinkit,18503,bangalore,1,99
2026-07-25,blinkit,18503,central goa,1,99
2026-07-25,blinkit,78553,bangalore,1,99
2026-07-24,blinkit,792937,mumbai,1,95
2026-07-25,blinkit,292876,vizag,1,125
2026-07-26,blinkit,792937,bangalore,1,95
2026-07-25,blinkit,18503,hyderabad,1,99
2026-07-25,blinkit,57850,hyderabad,1,109
2026-07-24,blinkit,792937,hyderabad,1,95
2026-07-25,blinkit,68254,mumbai,1,149
2026-07-25,blinkit,18503,hyderabad,1,99
2026-07-24,blinkit,18503,hyderabad,1,99
2026-07-24,blinkit,792937,pune,1,95
2026-07-26,blinkit,18504,bangalore,1,319
2026-07-25,blinkit,792937,mumbai,1,95
2026-07-24,blinkit,292876,patna,1,125
2026-07-26,blinkit,78553,mumbai,1,99
2026-07-26,blinkit,63565,ahmedabad,2,378
2026-07-25,blinkit,18503,noida,1,99
2026-07-25,blinkit,63565,mumbai,2,378
2026-07-26,blinkit,78553,pune,1,99
2026-07-25,blinkit,18504,guntur,2,638
2026-07-24,blinkit,68254,chennai,2,298
2026-07-25,blinkit,18504,bangalore,2,638
2026-07-24,blinkit,792937,bangalore,1,95
2026-07-26,blinkit,18504,kanpur,1,319
2026-07-25,blinkit,18504,nanded,1,319
2026-07-25,blinkit,18504,kolkata,1,319
2026-07-26,blinkit,792937,delhi,1,95
2026-07-24,blinkit,63565,chennai,1,189
2026-07-26,blinkit,18504,mumbai,1,319
2026-07-25,blinkit,792937,bangalore,1,95
2026-07-24,blinkit,792937,mumbai,1,95
2026-07-26,blinkit,68254,kolkata,1,149
2026-07-24,blinkit,78553,mumbai,1,99
2026-07-24,blinkit,78553,mysore,1,99
2026-07-24,blinkit,63565,chandigarh,1,189
2026-07-25,blinkit,68254,bangalore,2,298
2026-07-26,blinkit,63565,patna,2,378
2026-07-26,blinkit,63565,chennai,1,189
2026-07-25,blinkit,68254,kolkata,1,149
2026-07-24,blinkit,792937,chennai,1,95
2026-07-26,blinkit,197453,pune,1,169
2026-07-26,blinkit,78553,bangalore,1,99
2026-07-25,blinkit,18503,bangalore,1,99
2026-07-26,blinkit,18506,mumbai,2,998
2026-07-25,blinkit,792937,pune,1,95
2026-07-24,blinkit,78553,bangalore,1,99
2026-07-24,blinkit,18506,gurgaon,2,998
2026-07-24,blinkit,792937,chennai,1,95
2026-07-26,blinkit,63565,chennai,1,189
2026-07-25,blinkit,78553,roorkee,1,99
2026-07-24,blinkit,292876,delhi,1,125
2026-07-25,blinkit,68254,tirupati,1,149
2026-07-26,blinkit,18503,pune,3,297
2026-07-25,blinkit,18503,shivamogga,1,99
2026-07-26,blinkit,68254,bangalore,2,298
2026-07-24,blinkit,792937,mumbai,3,285
2026-07-25,blinkit,18503,pune,1,99
2026-07-25,blinkit,78553,bangalore,1,99
2026-07-25,blinkit,18503,bangalore,1,99
2026-07-24,blinkit,78553,vizag,1,99
2026-07-26,blinkit,18504,hyderabad,1,319
2026-07-25,blinkit,18504,bangalore,1,319
2026-07-24,blinkit,792937,pune,1,95
2026-07-26,blinkit,18504,hyderabad,1,319
2026-07-25,blinkit,792937,chennai,1,95
2026-07-25,blinkit,18503,mumbai,1,99
2026-07-25,blinkit,68254,eluru,1,149
2026-07-26,blinkit,63565,hyderabad,1,189
2026-07-24,blinkit,18506,thiruvananthapuram,1,499
2026-07-24,blinkit,18506,chennai,1,499
2026-07-25,blinkit,18503,vadodara,2,198
2026-07-25,blinkit,18503,bangalore,1,99
2026-07-26,blinkit,792937,delhi,1,95
2026-07-24,blinkit,18504,chennai,1,319
2026-07-24,blinkit,18503,chennai,1,99
2026-07-26,blinkit,18504,thrissur,1,319
2026-07-25,blinkit,18503,bangalore,2,198
2026-07-26,blinkit,18506,kolkata,1,499
2026-07-25,blinkit,68254,bangalore,1,149
2026-07-24,blinkit,18503,mumbai,2,198
2026-07-26,blinkit,63565,chennai,2,378
2026-07-25,blinkit,78553,vijayawada,3,297
2026-07-24,blinkit,18503,hyderabad,3,297
2026-07-24,blinkit,68254,chennai,2,298
2026-07-25,blinkit,18503,bangalore,1,99
2026-07-24,blinkit,78553,vizag,1,99
2026-07-25,blinkit,18504,chennai,1,319
2026-07-24,blinkit,68254,kochi,1,149
2026-07-26,blinkit,18504,rajahmundry,1,319
2026-07-25,blinkit,18503,chennai,2,198
2026-07-24,blinkit,18503,bangalore,1,99
2026-07-24,blinkit,792937,mumbai,1,95
2026-07-25,blinkit,18503,bangalore,1,99
2026-07-24,blinkit,18503,nellore,1,99
2026-07-25,blinkit,792937,bhubaneswar,1,95
2026-07-25,blinkit,78553,chennai,1,99
2026-07-24,blinkit,68254,gurgaon,2,298
2026-07-25,blinkit,63565,hyderabad,1,189
2026-07-26,blinkit,18503,mumbai,1,99
2026-07-26,blinkit,792937,chandigarh,1,95
2026-07-24,blinkit,63565,bangalore,1,189
2026-07-24,blinkit,18506,hyderabad,1,499
2026-07-25,blinkit,792937,hyderabad,2,190
2026-07-24,blinkit,63565,chennai,1,189
2026-07-25,blinkit,18504,chennai,1,319
2026-07-25,blinkit,63565,chennai,2,378
2026-07-26,blinkit,63565,gurgaon,1,189
2026-07-24,blinkit,18506,gurgaon,1,499
2026-07-26,blinkit,18503,chennai,1,99
2026-07-26,blinkit,68254,bangalore,1,149
2026-07-26,blinkit,68254,khammam,1,149
2026-07-26,blinkit,63565,bangalore,1,189
2026-07-24,blinkit,792937,gurgaon,1,95
2026-07-26,blinkit,792937,bangalore,1,95
2026-07-26,blinkit,792937,chennai,1,95
2026-07-24,blinkit,63565,bangalore,1,189
2026-07-26,blinkit,63565,bangalore,1,189
2026-07-26,blinkit,78553,bangalore,2,198
2026-07-25,blinkit,68254,bangalore,2,298
2026-07-24,blinkit,792937,chennai,3,285
2026-07-24,blinkit,18504,bangalore,2,638
2026-07-24,blinkit,792937,chennai,3,285
2026-07-25,blinkit,18504,coimbatore,2,638
2026-07-24,blinkit,18503,bhubaneswar,1,99
2026-07-24,blinkit,792937,noida,1,95
2026-07-24,blinkit,68254,bangalore,1,149
2026-07-25,blinkit,63565,bangalore,2,378
2026-07-26,blinkit,63565,delhi,1,189
2026-07-24,blinkit,63565,manipal,1,189
2026-07-25,blinkit,792937,mumbai,1,95
2026-07-26,blinkit,792937,chennai,1,95
2026-07-25,blinkit,78553,bangalore,1,99
2026-07-24,blinkit,78553,jalandhar,1,99
2026-07-25,blinkit,18506,bangalore,1,499
2026-07-24,blinkit,792937,bangalore,1,95
2026-07-24,blinkit,18504,mumbai,1,319
